"code","Schname", "lat", "long", "Remarks"
"15030800802","GOVT.COMPLEX M/S","23.728807926338348","92.69496291875839","Completed"
"15030800804","ELKTON HILL","23.728496083042305","92.69555702805519","Completed"
"15030800901","KANAN P/S","23.733301333519844","92.70990282297134","Completed"
"15030800902","KANAN M/S","23.733325887231853","92.71014019846916","Completed"
"15030800903","YOUNG LEANER SCHOOL","23.7371783073365","92.71130427718163","Completed"
"15030800907","KANAN HIGH SCHOOL","23.737504861611615","92.71117687225342","Completed"
"15030801001","LAWIPU P/S","23.726151095776725","92.6874889433384","Completed"
"15030801002","LAWIPU M/S","23.726649562568845","92.68716439604759","Completed"
"15030801101","LENGPUI P/S I","23.832325602800758","92.6326847076416","Completed"
"15030801102","LENGPUI P/S II","23.835029333830324","92.63455957174301","Completed"
"15030801103","LENGPUI P/S III","23.831054682535612","92.62632250785828","Completed"
"15030801104","LENGPUI M/S I","23.828640390440817","92.63786137104034","Completed"
"15030801105","LENGPUI M/S II","23.837217793532776","92.63294756412506","Completed"
"15030801107","PRESBYTERIAN ENGLISH MEDIUM","23.836570091818228","92.63416528701782","Completed"
"15030801110","LENGPUI GOVT. HIGH SCHOOL","23.83242374284382","92.62664437294006","Completed"
"15030801201","LUANGMUAL P/ S","23.739469080585128","92.6985651254654","Completed"
"15030801203","LUANGMUAL M/S","23.738766875703078","92.69854635000229","Completed"
"15030801204","PRESBYTERIAN SHOOL","23.73937087033977","92.69675463438034","Completed"
"15030801205","BLUE HEAVEN","23.736790369615164","92.69693031907082","Completed"
"15030801206","RESIDENTIAL SCHOOL FOR PREVILA","23.73608569497691","92.69246309995651","Completed"
"15030801207","ANGELS OF GOD.","23.740387342796915","92.70226389169693","Completed"
"15030801208","MORIAH BLIND SCHOOL","23.73678545900369","92.69726693630219","Completed"
"15030801209","DEVINE INTERVENTION SCHOOL","23.739277570538103","92.70143911242485","Completed"
"15030801210","ST.ANDREWS SCHOOL","23.74268788039789","92.70149275660515","Completed"
"15030801213","CH.CHHUNGA GOVT. HIGH SCHOOL","23.73736736517449","92.69334554672241","Completed"
"15030801214","DIVINE INTERVENTION SCHOOL","23.739289846831614","92.70141899585724","Completed"
"15030801215","MORIAH ASSOCIATION FOR THE BLIND","23.735879448020402","92.69035756587982","Completed"
"15030801216","RESIDENTIAL HIGH SCHOOL FOR UNDER PRIVILEDGE CHILDREN","23.736596400321353","92.69420117139816","Completed"
"15030801218","MORIAH BLIND SCHOOL M/S","23.73676827186209","92.69724279642105","Completed"
"15030801301","MAUBAWK P/S I","23.72197666851808","92.70376056432724","Completed"
"15030801302","MAUBAWK P/S II","23.720608900634602","92.69910827279091","Completed"
"15030801303","MAUBAWK M/S","23.72206015837309","92.7041320502758","Completed"
"15030801304","MAUBAWK M/S II","23.72321427736196","92.700654566288","Completed"
"15030801306","ST. CHARLES SCHOOL","23.71631887849878","92.7025830745697","Completed"
"15030801309","MAUBAWK GOVT. HIGH SCHOOL","23.71777509530874","92.70228803157806","Completed"
"15030801401","PHUNCHAWNG P/S","23.76771127372438","92.68396317958832","Completed"
"15030801402","PHUNCHAWNG UPS","23.767544352476698","92.68401682376862","Completed"
"15030801405","PHUNCHAWNG RMSA SECONDARY SCHOOL","23.76001794549279","92.68048167228699","Completed"
"15030801501","PTC LUNGVERH M/S","23.786076212057417","92.66725033521652","Completed"
"15030801503","PTC LUNGVERH P/S","23.785207360037237","92.66788333654404","Completed"
"15030801601","RANGVAMUAL P/ S","23.75617602070839","92.69608810544014","Completed"
"15030801602","RANGVAMUAL NEPALI  P/S","23.75542726178056","92.69535452127457","Completed"
"15030801603","RANGVAMUAL M/S","23.756448518790286","92.69612163305283","Completed"
"15030801701","SAKAWRTUICHHUN P/S I","23.75772507878557","92.67486646771431","Completed"
"15030801702","SAKAWRTUICHHUN P/S II","23.76379347738198","92.67385795712471","Completed"
"15030801703","SAKAWRTUICHHUN M/S","23.76020942503921","92.6755303144455","Completed"
"15030801704","TEE CEE ACADEMY","23.75992220561395","92.67359241843224","Completed"
"15030801707","SAKAWRTUICHHUN GOVT. HIGH SCHOOL","23.760013035757144","92.6752245426178","Completed"
"15030801801","SAIRANG P/S I","23.81013177919309","92.65231847763062","Completed"
"15030801802","SAIRANG P/S II","23.810180857616388","92.65129387378693","Completed"
"15030801803","SAIRANG M/S I","23.810431157286615","92.65486657619476","Completed"
"15030801804","SAIRANG MODERN M/S","23.80917965411049","92.65355229377747","Completed"
"15030801805","EMMANUEL ENGLISH SCHOOL","23.810772251158472","92.65186920762062","Completed"
"15030801806","BLOSSOM ENGLISH  SCHOOL","23.81120659241774","92.65151247382164","Completed"
"15030801808","ST.PIO SCHOOL","23.81097592548922","92.65512004494667","Completed"
"15030801809","K.K.MEMORIAL SCHOOL","23.810409072040997","92.65105649828911","Completed"
"15030801812","JOHN MEMORIAL HIGH SCHOOL (GREEN VALLEY)","23.811937852950347","92.65334039926529","Completed"
"15030801813","SAIRANG GOVERNMENT HIGH SCHOOL","23.80911585166464","92.65358448028564","Completed"
"15030801901","SAIRANG P/S III","23.815147498117433","92.65623718500137","Completed"
"15030801902","SAIRANG DINTHAR M/S","23.814828500237933","92.65706062316895","Completed"
"15030802001","SAIRANG P/S IV","23.800320629921348","92.64552444219589","Completed"
"15030802002","SAIRANG SIHHMUI M/S","23.798951230990934","92.64588117599487","Completed"
"15030802101","TANHRIL P/S I","23.739960130701387","92.67680034041405","Completed"
"15030802102","TANHRIL P/S II","23.738592551527066","92.67433539032936","Completed"
"15030802103","TANHRIL P/S III","23.74547695153789","92.67693445086479","Completed"
"15030802104","TANHRIL NEPALI P/S","23.745609529136797","92.67677888274193","Completed"
"15030802105","TANHRIL M/S I","23.74532964293636","92.67736628651619","Completed"
"15030802106","TANHRIL M/S II","23.736112703482764","92.67367288470268","Completed"
"15030802108","PRESBYTERIAN SCHOOL","23.747143982266884","92.67948254942894","Completed"
"15030802110","RS SCHOOL OF LEARNING","23.74763500345019","92.67951339483261","Completed"
"15030802111","KENDRIYA VIDYALAYA,MZU CAMPUS","23.733512495291908","92.66334503889084","Completed"
"15030802114","TANHRIL GOVERNMENT HIGH SCHOOL","23.745322277501906","92.67739713191986","Completed"
"15030802115","R.S.SCHOOL OF LEARNING","23.74791488469628","92.67872214317322","Completed"
"15030802201","ZONUAM P/ S","23.73718812852965","92.69956290721893","Completed"
"15030802202","ZONUAM M/S","23.73529016920295","92.69794017076492","Completed"
"15030802205","BLOOMER SCHOOL","23.734231915969925","92.70073637366295","Completed"
"15030802208","FAITH ACADEMY","23.73697451741169","92.69623160362244","Completed"
"15030802209","FAITH ACADEMY ( H.S.S )","23.73707764006409","92.69618064165115","Completed"
"15030802301","ZOTLANG P/ S","23.74019092361664","92.70303636789322","Completed"
"15030802302","ZOTLANG NEPALI P/S","23.739849644586606","92.703358232975","Completed"
"15030802303","ZOTLANG M/S","23.740058340502525","92.7028539776802","Completed"
"15030802307","ANGELS OF GOD","23.740421716123016","92.70227193832397","Completed"
"15030802308","ZOTLANG RMSA SECONDARY SCHOOL","23.73989629429093","92.70298540592194","Completed"
"15030802401","AICS P/S","23.73399374642415","92.68207892775536","Completed"
"15030802402","AICS M/S","23.733942183887855","92.68217280507088","Completed"
"15030900101","BAWNGKAWN P/S - I","23.754850","92.730665","Completed"
"15030900102","BAWNGKAWN P/S - II","23.7539788306479","92.72805869579315","Completed"
"15030900103","BAWNGKAWN P/S - III","23.751887","92.731390","Completed"
"15030900104","BAWNGKAWN P/S - V","23.751492","92.727583","Completed"
"15030900105","NEPALI P/S","23.771231298392976","92.7361294627189","Completed"
"15030900106","BAWNGKAWN  M/S","23.751649","92.731942","Completed"
"15030900107","BAWNGKAWN M/S- II","23.753757","92.730620","Completed"
"15030900108","B.B. NEPALI M/S","23.753757","92.730620","Completed"
"15030900109","JEHOVA JIRE ENG. SCHOOL","23.75517194627629","92.73052096366882","Completed"
"15030900111","HEALNET ACADEMY SCHOOL","23.75328897896866","92.73250043392181","Completed"
"15030900112","Z.N. ENGLISH MEDIUM SCHOOL","23.75358357799773","92.72885531187057","Completed"
"15030900113","TONS\' MEMENTO SCHOOL","23.754820886640314","92.72942662239075","Completed"
"15030900115","DONBOSCO HIGHER SECONDARY SCHOOL","23.75446246114021","92.73155897855759","Completed"
"15030900116","BAWNGKAWN GOVT. HIGH SCHOOL","23.751882259413847","92.73139536380768","Completed"
"15030900117","SILOAM ENGLISH SCHOOL","23.75471777803592","92.7289867401123","Completed"
"15030900119","NORTH STAR HIGH SCHOOL","23.7551424867628","92.72832959890366","Completed"
"15030900120","TEJ SINGH GORKHA HIGH SCHOOL","23.752692413893094","92.73380935192108","Completed"
"15030900122","SILOM ENGLISH SCHOOL (HIGHER SEC.)","23.75476196744781","92.72896260023117","Completed"
"15030900123","Z.N.ENGLISH MEDIUM SCHOOL","23.7549092653791","92.73041367530823","Completed"
"15030900125","FAIR HEAVEN HIGHER SECONDARY SCHOOL","23.754560660005502","92.72897332906723","Completed"
"15030900126","FAIR HEAVEN HIGHER SECONDARY SCHOOL (HIGH SCHOOL SEC.)","23.75446000616763","92.72892236709595","Completed"
"15030900201","CHHIMVENG P/S - IV","23.751492","92.727583","Completed"
"15030900202","BLUE STAR ACADEMY SCHOOL","23.750369957565216","92.72735059261322","Completed"
"15030900203","SILOAM ENGLISH SCHOOL","23.75055654121065","92.72782534360886","Completed"
"15030900207","BLUE STAR ACADEMY","23.750485344851192","92.72742033004761","Completed"
"15030900301","DURTLANG LEITAN  P/S -VI","23.772409528051558","92.73608654737473","Completed"
"15030900302","HERMON P/S","23.769365746274936","92.73754566907883","Completed"
"15030900303","NEPALI P/S","23.73828809747714","92.73837581276894","Completed"
"15030900304","DURTLANG LEITAN P/S - V","23.76972658541616","92.73707091808319","Completed"
"15030900305","GOVT. M/S - III","23.76968976514151","92.73649960756302","Completed"
"15030900306","GOVT. M/S - IV","23.772625535664623","92.73628637194633","Completed"
"15030900307","SPECIAL BLIND SCHOOL","23.778839","92.733230","Completed"
"15030900308","ST. FRANCIS ASSISSIS","23.770352528491347","92.7363333106041","Completed"
"15030900309","WILLOW MOUNT SCHOOL","23.77128039150849","92.73452013731003","Completed"
"15030900310","EMANUEL ENGLISH SCHOOL","23.76762290367877","92.74259895086288","Completed"
"15030900311","HERMON M/S","23.769365746274936","92.73754566907883","Completed"
"15030900312","SPECIAL BLIND SCHOOL M/S","23.778839","92.733230","Completed"
"15030900314","EMMANUEL ENGLISH MEDIUM SCHOOL","23.76758362808363","92.74222075939178","Completed"
"15030900315","DURTLANG HIGHER SECONDARY SCHOOL","23.768977904449308","92.73864269256592","Completed"
"15030900401","DURTLANG P/S - I","23.782875666308982","92.72634744644165","Completed"
"15030900402","DURTLANG P/S - II","23.77410812369231","92.73163408041","Completed"
"15030900403","DURTLANG P/S - III","23.775315782245283","92.73072749376297","Completed"
"15030900404","DURTLANG M/S - I","23.778379060958855","92.72766172885895","Completed"
"15030900405","DURTLANG M/S - II","23.782679311243818","92.72733718156815","Completed"
"15030900406","K.V. MULTIPURPOSE SCHOOL","23.774461585892855","92.72512704133987","Completed"
"15030900407","LAUREL CREST SCHOOL","23.784873562236843","92.72543281316757","Completed"
"15030900408","BAMBATINI ENG. SCHOOL","23.771842506360503","92.73403331637383","Completed"
"15030900410","PRESBYTERIAN SCHOOL","23.776216609676897","92.72967472672462","Completed"
"15030900412","DURTLANG GOVT. HIGH SCHOOL","23.769272467966772","92.73864269256592","Completed"
"15030900413","K.V.MULITPURPOSE","23.80686311444452","92.73364841938019","Completed"
"15030900414","SPECIAL BLIND SCHOOL","23.77889941844247","92.73322463035583","Completed"
"15030900415","TINZAGINA GOVT. HIGH SCHOOL","23.783980158024836","92.7254730463028","Completed"
"15030900501","DURTLANG VENGTHAR P/S - IV","23.787141406892548","92.72561520338058","Completed"
"15030900502","DURTLANG VENGTHAR M/S","23.78674870935163","92.72560849785805","Completed"
"15030900505","REMAND HOME","23.788908531145193","92.726409137249","Completed"
"15030900507","REMAND HOME M/S","23.788908531145193","92.726409137249","Completed"
"15030900601","SELESIH P/S","23.804036094800438","92.73224830627441","Completed"
"15030900602","SELESIH M/S","23.803795598969806","92.73218661546707","Completed"
"15030900701","MUTHI P/S","23.772648","92.761007","Completed"
"15030900702","MUTHI M/S","23.772348","92.760680","Completed"
"15030900703","ST. JOHN ENG. SCHOOL","23.77482732007539","92.76148170232773","Completed"
"15030900705","MUTHI HIGH SCHOOL","23.7756103314108","92.76121884584427","Completed"
"15030900801","SIHPHIR P/S - I","23.815226020552156","92.73545891046524","Completed"
"15030900802","SIHPHIR P/S - II","23.824123286292426","92.73628503084183","Completed"
"15030900803","SIHPHIR P/S - III","23.821085623210095","92.73428276181221","Completed"
"15030900804","SIHPHIR P/S - IV","23.827254115019265","92.73956269025803","Completed"
"15030900805","SIHPHIR M/S - I","23.814040817501063","92.73672223091125","Completed"
"15030900806","SIHPHIR M/S - II","23.827381702048662","92.73923546075821","Completed"
"15030900807","YOUNG LEARNER ENG. SCHOOL","23.820187560570965","92.7360650897026","Completed"
"15030900808","LITTLE BUDS SCHOOL","23.81919624923995","92.7355420589447","Completed"
"15030900809","S.K. MEMORIAL SCHOOL","23.814548762990796","92.73657739162445","Completed"
"15030900811","SIHPHIR GOVT. HIGH SCHOOL","23.82460910949492","92.73653984069824","Completed"
"15030900812","S.K.MEMORIAL SCHOOL","23.814541401476138","92.73676246404648","Completed"
"15030900813","SIHPHIR H.S.S.","23.81465673182424","92.73566007614136","Completed"
"15030900901","SIHPHIR VENGTHAR P/S - I","23.810649555624305","92.73951575160027","Completed"
"15030900902","SIHPHIR VENGTHAR P/S - II","23.81210226330836","92.73941785097122","Completed"
"15030900903","SIHPHIR VENGTHAR M/S","623.81304945922651","92.73901283740997","Completed"
"15030900904","HOLY ANGELS ENG. SCHOOL","23.807677834377166","92.74336338043213","Completed"
"15030900907","SIHPHIR VENGHLUN HIGH SCHOOL","23.807599307377334","92.74341702461243","Completed"
"15030901001","NAUSEL P/S","23.81658788647378","92.76511207222939","Completed"
"15030901002","CHILDREN BLESSING SCHOOL","23.817012393110335","92.76521936058998","Completed"
"15030901004","NAUSEL UPS","23.816703215003713","92.76511207222939","Completed"
"15030901101","SESAWNG P/S - I","23.753988650574247","92.85184666514397","Completed"
"15030901102","SESAWNG P/S - II","23.750939527855817","92.85437196493149","Completed"
"15030901103","MUALMAM P/S","23.802310895461325","92.83514320850372","Completed"
"15030901104","SESAWNG M/S","23.751135930826624","92.8543210029602","Completed"
"15030901105","C.T.I. COMP. SCHOOL","23.783943341785488","92.84377858042717","Completed"
"15030901107","Z.R. MEMORIAL ENG. SCHOOL","23.752896179226276","92.85363972187042","Completed"
"15030901108","PRESBYTERIAN ENGLISH SCHOOL","23.748725063859936","92.85398975014687","Completed"
"15030901110","SESAWNG PRIVATE MIDDLE SCHOOL","23.754364","92.852496","Completed"
"15030901111","MUALMAM UPS","23.802310895461325","92.83508956432343","Completed"
"15030901112","C.T.I M/S","23.783943341785488","92.84377858042717","Completed"
"15030901114","SESAWNG RMSA SECONDARY SCHOOL","23.75659826974557","92.85239785909653","Completed"
"15031000101","DARLAWN P/S - I","24.01562191935154","92.92648449540138","Completed"
"15031000103","DARLAWN P/S - III","24.017165424148576","92.93083637952805","Completed"
"15031000104","DARLAWN P/S - IV","24.020737464193196","92.92763650417328","Completed"
"15031000106","DARLAWN GOVT. M/S","24.013093471462625","92.92307406663895","Completed"
"15031000107","DARLAWN GOVT. MODEL M/S","24.016954724585684","92.93056279420853","Completed"
"15031000108","DARLAWN GOVT. PUBLIC M/S","24.020908958817987","92.92786717414856","Completed"
"15031000109","DON BOSCO SCHOOL, DARLAWN","24.016587224521828","92.93168663978577","Completed"
"15031000110","PRESBYTERIAN ENGLISH SCHOOL","24.016650924608154","92.92828559875488","Completed"
"15031000113","DARLAWN HIGHER SECONDARY SCHOOL","24.020948157557214","92.92789399623871","Completed"
"15031000114","DARLAWN GOVT. HIGH SCHOOL","24.020752163741435","92.92763113975525","Completed"
"15031000201","N.SERZAWL P/S","24.025289343967717","92.891745865345","Completed"
